date,vader_mean,finbert_mean
2010-03-29,-0.298208,-0.3565918
2010-03-30,-0.311952,-0.7080986
2010-03-31,-0.44286000000000003,-0.75353515
2010-04-01,-0.211056,-0.626095
2010-04-02,-0.30478,-0.34410942
2010-04-03,-0.42304,-0.34026307
2010-04-04,-0.22111599999999998,-0.7135937
2010-04-05,-0.292332,-0.6583887
2010-04-06,-0.313904,-0.7572852
2010-04-07,-0.365076,-0.19003907
2010-04-08,-0.296012,-0.3782238
2010-04-09,-0.296936,-0.4699016
2010-04-10,-0.379756,-0.37559083
2010-04-11,-0.305104,-0.64942384
2010-04-12,-0.161956,-0.8099634
2010-04-13,-0.20256799999999997,-0.663125
2010-04-14,-0.11947200000000001,-0.6372656
2010-04-15,-0.16322,-0.6462061
2010-04-16,-0.40736000000000006,-0.5543164
2010-04-17,-0.23624399999999998,-0.6902149
2010-04-18,-0.144444,-0.40770507
2010-04-19,-0.210988,-0.41430533
2010-04-20,-0.209704,-0.41653335
2010-04-21,-0.213988,-0.56589353
2010-04-22,-0.110732,-0.66842914
2010-04-23,-0.231128,-0.8669825
2010-04-24,-0.20396799999999998,-0.66922426
2010-04-25,-0.19862000000000002,-0.73793775
2010-04-26,-0.13439600000000002,-0.46473613
2010-04-27,-0.077352,-0.47060546
2010-04-28,-0.215208,-0.45541015
2010-04-29,-0.32463200000000003,-0.31722656
2010-04-30,-0.295504,-0.2353955
2010-05-01,-0.097096,-0.41719726
2010-05-02,-0.175012,-0.4538315
2010-05-03,-0.22526,-0.5509081
2010-05-04,-0.187556,-0.41129482
2010-05-05,-0.20010000000000003,-0.36895293
2010-05-06,-0.192872,-0.4873828
2010-05-07,-0.20526799999999998,-0.58367515
2010-05-08,-0.039308,-0.4819574
2010-05-09,-0.203128,-0.26662353
2010-05-10,-0.23103200000000002,-0.58230025
2010-05-11,-0.280924,-0.442779
2010-05-12,-0.285464,-0.61355954
2010-05-13,-0.20363199999999998,-0.5342775
2010-05-14,-0.330124,-0.2729004
2010-05-15,-0.18851199999999999,-0.44426757
2010-05-16,-0.229904,-0.529834
2010-05-17,-0.11745599999999999,-0.40247405
2010-05-18,-0.139372,-0.48404297
2010-05-19,-0.33832,-0.4079785
2010-05-20,-0.24778399999999998,-0.46213123
2010-05-21,-0.280044,-0.49249512
2010-05-22,-0.309236,-0.5795605
2010-05-23,-0.10760399999999999,-0.8099884
2010-05-24,-0.24884,-0.6874902
2010-05-25,-0.32422000000000006,-0.4070758
2010-05-26,-0.22247599999999998,-0.38631347
2010-05-27,-0.176464,-0.59781384
2010-05-28,-0.277084,-0.70558745
2010-05-29,-0.193272,-0.7448926
2010-05-30,-0.168312,-0.3820337
2010-05-31,-0.331996,-0.5049512
2010-06-01,-0.178556,-0.60846066
2010-06-02,-0.448828,-0.28423828
2010-06-03,-0.15690400000000002,-0.53335935
2010-06-04,-0.312252,-0.41793945
2010-06-05,-0.055132,-0.6971777
2010-06-06,-0.045336,-0.51305664
2010-06-07,-0.356468,-0.5585156
2010-06-08,-0.38014400000000004,-0.42214844
2010-06-09,-0.20421599999999998,-0.61131835
2010-06-10,-0.271584,-0.627959
2010-06-11,-0.211352,-0.6210254
2010-06-12,-0.349456,-0.5134018
2010-06-13,-0.272352,-0.572666
2010-06-14,-0.102316,-0.5758228
2010-06-15,-0.319316,-0.5511816
2010-06-16,-0.23348399999999997,-0.5074902
2010-06-17,-0.1267,-0.31313476
2010-06-18,-0.287176,-0.36132157
2010-06-19,-0.25890799999999997,-0.42283204
2010-06-20,-0.22676000000000002,-0.5573358
2010-06-21,-0.131912,-0.51016116
2010-06-22,-0.185532,-0.55883574
2010-06-23,-0.189088,-0.4278534
2010-06-24,-0.189344,-0.3938086
2010-06-25,-0.11642,-0.3925171
2010-06-26,-0.176956,-0.4876436
2010-06-27,-0.282552,-0.43212375
2010-06-28,-0.21749600000000002,-0.4809884
2010-06-29,-0.251396,-0.77176756
2010-06-30,-0.37394799999999995,-0.53325254
2010-07-01,-0.03173199999999999,-0.6198813
2010-07-02,-0.35107999999999995,-0.30858397
2010-07-03,-0.231592,-0.30730957
2010-07-04,-0.215188,-0.36628243
2010-07-05,-0.393888,-0.5470601
2010-07-06,-0.25728,-0.46433884
2010-07-07,-0.206196,-0.67296875
2010-07-08,-0.298572,-0.5891617
2010-07-09,-0.15242,-0.4975586
2010-07-10,-0.25032,-0.6760742
2010-07-11,-0.231504,-0.5833203
2010-07-12,-0.483456,-0.18746322
2010-07-13,-0.25272,-0.62371886
2010-07-14,-0.17979199999999998,-0.4978255
2010-07-15,-0.22166799999999998,-0.6181836
2010-07-16,-0.27224800000000005,-0.47631827
2010-07-17,-0.35544,-0.2878128
2010-07-18,-0.31964400000000004,-0.39082032
2010-07-19,0.0020320000000000026,-0.738457
2010-07-20,0.041096,-0.6302387
2010-07-21,-0.400252,-0.37329704
2010-07-22,-0.120936,-0.60102654
2010-07-23,-0.22078,-0.2572631
2010-07-24,-0.069332,-0.5959277
2010-07-25,-0.29072400000000004,-0.64847654
2010-07-26,-0.2773,-0.8514824
2010-07-27,-0.20040399999999997,-0.43416137
2010-07-28,-0.312,-0.59
2010-07-29,-0.173528,-0.4206998
2010-07-30,-0.34668,-0.4281543
2010-07-31,-0.297456,-0.40203124
2010-08-01,-0.240196,-0.57024413
2010-08-02,-0.26545199999999997,-0.39277345
2010-08-03,-0.13222799999999998,-0.5937012
2010-08-04,-0.300648,-0.68855786
2010-08-05,-0.099644,-0.48443115
2010-08-06,-0.20774,-0.40536088
2010-08-07,-0.36952399999999996,-0.47144532
2010-08-08,-0.238616,-0.34758544
2010-08-09,-0.145544,-0.55481446
2010-08-10,-0.33376,-0.226057
2010-08-11,-0.05719200000000001,-0.53168947
2010-08-12,-0.19087199999999999,-0.3387126
2010-08-13,-0.205164,-0.6064258
2010-08-14,-0.239836,-0.50433344
2010-08-15,-0.242128,-0.44783813
2010-08-16,-0.28172,-0.4792163
2010-08-17,-0.10078800000000002,-0.4879517
2010-08-18,-0.10507999999999999,-0.5362146
2010-08-19,-0.181712,-0.65339845
2010-08-20,-0.270292,-0.6703906
2010-08-21,-0.2336,-0.8444922
2010-08-22,-0.171036,-0.26510733
2010-08-23,-0.154424,-0.6581055
2010-08-24,-0.287484,-0.4374707
2010-08-25,-0.345356,-0.44229224
2010-08-26,-0.116228,-0.47368652
2010-08-27,-0.11355599999999999,-0.27643555
2010-08-28,-0.03704,-0.72754884
2010-08-29,-0.276012,-0.45118165
2010-08-30,-0.250996,-0.69901365
2010-08-31,-0.29734,-0.49764648
2010-09-01,-0.27063200000000004,-0.53142977
2010-09-02,-0.303696,-0.36371094
2010-09-03,-0.307048,-0.44156262
2010-09-04,-0.113952,-0.4227832
2010-09-05,-0.249648,-0.5742285
2010-09-06,-0.062832,-0.40666503
2010-09-07,-0.16558,-0.77802736
2010-09-08,-0.18753599999999998,-0.5054785
2010-09-09,-0.156588,-0.3235157
2010-09-10,-0.369296,-0.20249069
2010-09-11,-0.30849600000000005,-0.39164063
2010-09-12,-0.181372,-0.57756346
2010-09-13,-0.246192,-0.829707
2010-09-14,-0.242164,-0.6468653
2010-09-15,-0.12002399999999999,-0.95085937
2010-09-16,-0.141356,-0.5683597
2010-09-17,-0.262956,-0.46990603
2010-09-18,-0.147604,-0.7422461
2010-09-19,-0.26712,-0.26536134
2010-09-20,-0.14624800000000002,-0.85010743
2010-09-21,-0.03712800000000001,-0.40749785
2010-09-22,-0.24439999999999998,-0.31503174
2010-09-23,-0.248768,-0.56948245
2010-09-24,-0.364968,-0.7685547
2010-09-25,-0.219408,-0.36704296
2010-09-26,-0.092424,-0.48209
2010-09-27,-0.23527599999999999,-0.48458785
2010-09-28,-0.373128,-0.20767517
2010-09-29,-0.190088,-0.53257674
2010-09-30,-0.11658400000000001,-0.39332524
2010-10-01,-0.322816,-0.66698265
2010-10-02,-0.140672,-0.2868872
2010-10-03,-0.09062799999999999,-0.60939574
2010-10-04,-0.326932,-0.5012744
2010-10-05,-0.12397999999999999,-0.33839843
2010-10-06,0.013267999999999993,-0.489312
2010-10-07,-0.08417200000000001,-0.5636377
2010-10-08,-0.218552,-0.61478376
2010-10-09,0.06060000000000001,-0.22276062
2010-10-10,0.030344000000000017,-0.58841807
2010-10-11,-0.21178,-0.44349614
2010-10-12,-0.256612,-0.46923852
2010-10-13,-0.164044,-0.27776337
2010-10-14,0.08426399999999999,-0.6709375
2010-10-15,-0.078776,-0.7829941
2010-10-16,-0.06906,-0.3242421
2010-10-17,-0.035539999999999995,-0.25086182
2010-10-18,-0.24004,-0.36689454
2010-10-19,-0.102636,-0.36578384
2010-10-20,-0.290192,-0.538125
2010-10-21,-0.146568,-0.7657715
2010-10-22,-0.33483199999999996,-0.38995117
2010-10-23,-0.339892,-0.18801798
2010-10-24,-0.22697199999999998,-0.68650633
2010-10-25,-0.261604,-0.5834863
2010-10-26,-0.224948,-0.587041
2010-10-27,-0.141424,-0.46982154
2010-10-28,-0.283984,-0.53632814
2010-10-29,-0.24052800000000002,-0.51887697
2010-10-30,-0.08938400000000002,-0.346084
2010-10-31,-0.20383199999999999,-0.4757129
2010-11-01,-0.204572,-0.62723047
2010-11-02,-0.143324,-0.37711155
2010-11-03,-0.172492,-0.37148437
2010-11-04,-0.36898000000000003,-0.3322315
2010-11-05,-0.219464,-0.56503904
2010-11-06,-0.306952,-0.5357715
2010-11-07,-0.271848,-0.5072657
2010-11-08,-0.247456,-0.23295899
2010-11-09,-0.23139600000000002,-0.70353514
2010-11-10,-0.2378,-0.47279298
2010-11-11,-0.12735600000000002,-0.47493482
2010-11-12,-0.172176,-0.63389647
2010-11-13,-0.257548,-0.67796874
2010-11-14,-0.02106,-0.588337
2010-11-15,-0.311672,-0.46070313
2010-11-16,-0.25570400000000004,-0.5531787
2010-11-17,-0.12055199999999999,-0.5958136
2010-11-18,-0.346864,-0.38008866
2010-11-19,-0.180692,-0.5973535
2010-11-20,-0.26445599999999997,-0.308125
2010-11-21,-0.200808,-0.6010156
2010-11-22,-0.230152,-0.55707306
2010-11-23,-0.156052,-0.5136426
2010-11-24,-0.107568,-0.44469726
2010-11-25,-0.11972,-0.54216796
2010-11-26,-0.113036,-0.24751693
2010-11-27,-0.289772,-0.27986816
2010-11-28,-0.208872,-0.26361328
2010-11-29,-0.466124,-0.3519629
2010-11-30,-0.326744,-0.39359742
2010-12-01,-0.1808,-0.61311525
2010-12-02,-0.225616,-0.61456656
2010-12-03,-0.214664,-0.49953124
2010-12-04,-0.20887599999999998,-0.3540918
2010-12-05,-0.263252,-0.7886585
2010-12-06,-0.157792,-0.55880857
2010-12-07,-0.18454399999999999,-0.8807422
2010-12-08,-0.13445600000000002,-0.64919937
2010-12-09,-0.079424,-0.6729004
2010-12-10,-0.233128,-0.50402564
2010-12-11,-0.141408,-0.36364564
2010-12-12,-0.356612,-0.14747559
2010-12-13,-0.08632000000000001,-0.5207715
2010-12-14,-0.141848,-0.39410156
2010-12-15,-0.21982,-0.5108583
2010-12-16,-0.25735199999999997,-0.2446582
2010-12-17,-0.31020800000000004,-0.6340625
2010-12-18,-0.24456,-0.599375
2010-12-19,-0.20491600000000001,-0.7189258
2010-12-20,-0.15712,-0.63029236
2010-12-21,-0.28454,-0.67875
2010-12-22,-0.225884,-0.79721373
2010-12-23,-0.28166,-0.48338765
2010-12-24,-0.31712399999999996,-0.5146191
2010-12-25,-0.214148,-0.0092477035
2010-12-26,-0.1727,-0.3905754
2010-12-27,-0.123916,-0.34346595
2010-12-28,-0.280876,-0.6581152
2010-12-29,-0.244796,-0.64485353
2010-12-30,-0.08087200000000001,-0.5168994
2010-12-31,-0.243748,-0.40854493
2011-01-01,-0.08661200000000001,-0.52352434
2011-01-02,-0.213868,-0.48163086
2011-01-03,-0.174936,-0.5561558
2011-01-04,-0.18843999999999997,-0.49403808
2011-01-05,-0.270632,-0.53459686
2011-01-06,-0.394272,-0.085649416
2011-01-07,-0.254696,-0.58004075
2011-01-08,0.004635999999999993,-0.63484377
2011-01-09,0.052655999999999994,-0.6074895
2011-01-10,-0.144452,-0.44916454
2011-01-11,-0.163752,-0.28478748
2011-01-12,-0.330948,-0.8232138
2011-01-13,-0.111632,-0.75741804
2011-01-14,-0.022528000000000006,-0.6780676
2011-01-15,-0.19957999999999998,-0.31532544
2011-01-16,-0.11796799999999999,-0.68215823
2011-01-17,-0.08311600000000001,-0.6273099
2011-01-18,-0.05251200000000001,-0.60174805
2011-01-19,-0.143184,-0.4675605
2011-01-20,-0.214716,-0.45080748
2011-01-21,-0.324448,-0.6089145
2011-01-22,-0.152776,-0.49514565
2011-01-23,-0.20874800000000002,-0.42699882
2011-01-24,-0.144668,-0.3902246
2011-01-25,-0.311012,-0.28315243
2011-01-26,-0.251876,-0.54423094
2011-01-27,-0.198676,-0.40541115
2011-01-28,-0.13890799999999998,-0.66643554
2011-01-29,-0.11444000000000001,-0.49530113
2011-01-30,-0.014656,-0.69011533
2011-01-31,-0.11143600000000001,-0.29318416
2011-02-01,0.020720000000000002,-0.51070803
2011-02-02,-0.044536000000000006,-0.6128223
2011-02-03,-0.296864,-0.5364063
2011-02-04,-0.092372,-0.67705077
2011-02-05,-0.214252,-0.20742492
2011-02-06,-0.194052,-0.5675787
2011-02-07,-0.14307999999999998,-0.5501074
2011-02-08,-0.176584,-0.7601953
2011-02-09,-0.294128,-0.3624066
2011-02-10,-0.16159600000000002,-0.54577637
2011-02-11,-0.110064,-0.40407205
2011-02-12,-0.050932,-0.6655982
2011-02-13,-0.22564400000000004,-0.44706056
2011-02-14,-0.125848,-0.6818836
2011-02-15,-0.368724,-0.3516406
2011-02-16,-0.33388399999999996,-0.3433116
2011-02-17,-0.31732,-0.4425396
2011-02-18,-0.325444,-0.2382422
2011-02-19,-0.152976,-0.42628905
2011-02-20,-0.34436,-0.57036096
2011-02-21,-0.286288,-0.5559842
2011-02-22,-0.05369999999999999,-0.6050635
2011-02-23,-0.19077200000000002,-0.7465625
2011-02-24,-0.218124,-0.6191237
2011-02-25,-0.253616,-0.60239816
2011-02-26,-0.227672,-0.5386426
2011-02-27,-0.19768,-0.23201172
2011-02-28,-0.1683,-0.68186814
2011-03-01,-0.107004,-0.7733887
2011-03-02,-0.26374,-0.23386675
2011-03-03,-0.255884,-0.5001196
2011-03-04,-0.268904,-0.5171094
2011-03-05,-0.179708,-0.3744043
2011-03-06,-0.189884,-0.78856444
2011-03-07,-0.057088,-0.8319922
2011-03-08,-0.246936,-0.3437413
2011-03-09,-0.289772,-0.32425985
2011-03-10,-0.282684,-0.5864844
2011-03-11,0.058324,-0.34570807
2011-03-12,-0.18867599999999998,-0.27449408
2011-03-13,0.05239599999999999,-0.68434787
2011-03-14,-0.076276,-0.3543564
2011-03-15,-0.18734,-0.45011163
2011-03-16,-0.18525199999999997,-0.2745508
2011-03-17,-0.100192,-0.4825
2011-03-18,-0.061484000000000004,-0.5570749
2011-03-19,-0.31348,-0.06305954
2011-03-20,-0.341312,-0.27852157
2011-03-21,-0.257876,-0.5255762
2011-03-22,-0.030615999999999997,-0.5382544
2011-03-23,-0.303096,-0.32792473
2011-03-24,-0.29865200000000003,-0.37571898
2011-03-25,-0.132588,-0.24054705
2011-03-26,-0.382816,-0.2956766
2011-03-27,-0.187628,-0.4458626
2011-03-28,-0.459308,-0.41023436
2011-03-29,-0.188524,-0.6275
2011-03-30,-0.11779599999999998,-0.515083
2011-03-31,-0.21414000000000002,-0.5897106
2011-04-01,-0.208384,-0.42345124
2011-04-02,-0.404688,-0.24827148
2011-04-03,-0.273632,-0.3825404
2011-04-04,-0.287624,-0.6823633
2011-04-05,-0.3287,-0.67716795
2011-04-06,-0.16403600000000002,-0.4294932
2011-04-07,-0.31704,-0.38150623
2011-04-08,-0.23231200000000002,-0.52255446
2011-04-09,-0.309792,-0.5181836
2011-04-10,-0.34267600000000004,-0.43640625
2011-04-11,-0.14073200000000002,-0.5403326
2011-04-12,-0.304276,-0.43308595
2011-04-13,-0.226844,-0.68221927
2011-04-14,-0.223132,-0.7285156
2011-04-15,-0.296988,-0.53654295
2011-04-16,-0.20288799999999999,-0.06341797
2011-04-17,-0.28284,-0.5042578
2011-04-18,-0.19929200000000002,-0.6666641
2011-04-19,-0.21076799999999998,-0.61333984
2011-04-20,-0.251312,-0.20820054
2011-04-21,-0.18410434782608695,-0.5592155
2011-04-22,-0.38757199999999997,-0.21296875
2011-04-23,-0.19109600000000002,-0.65841
2011-04-24,-0.286824,-0.42398483
2011-04-25,-0.19404,-0.4920996
2011-04-26,-0.306012,-0.3753711
2011-04-27,-0.18872,-0.76272535
2011-04-28,-0.06762800000000001,-0.3328984
2011-04-29,-0.267512,-0.36963317
2011-04-30,-0.423508,-0.101030275
2011-05-01,-0.04128400000000001,-0.46756715
2011-05-02,-0.288644,-0.7413379
2011-05-03,-0.22246000000000002,-0.35913575
2011-05-04,-0.28002000000000005,-0.66611326
2011-05-05,-0.279036,-0.2649836
2011-05-06,-0.236752,-0.6481543
2011-05-07,-0.192024,-0.4049219
2011-05-08,-0.182416,-0.4018168
2011-05-09,-0.146956,-0.5644434
2011-05-10,-0.429748,-0.5740918
2011-05-11,-0.12182399999999999,-0.6475977
2011-05-12,-0.39679200000000003,-0.34093437
2011-05-13,-0.291648,-0.5078259
2011-05-14,-0.216808,-0.0775293
2011-05-15,-0.375988,-0.46875244
2011-05-16,-0.23791600000000002,-0.6651172
2011-05-17,-0.25886,-0.72628903
2011-05-18,-0.166616,-0.35473633
2011-05-19,-0.04392,-0.33081055
2011-05-20,-0.14108,-0.31441405
2011-05-21,-0.208092,-0.5862448
2011-05-22,-0.220168,-0.3270825
2011-05-23,-0.27032799999999996,-0.5729297
2011-05-24,-0.34827199999999997,-0.52097654
2011-05-25,-0.24957200000000002,-0.400083
2011-05-26,-0.15479600000000002,-0.6894141
2011-05-27,-0.24555600000000002,-0.59896487
2011-05-28,-0.204944,-0.3519983
2011-05-29,-0.228148,-0.32857972
2011-05-30,-0.271436,-0.31081757
2011-05-31,-0.31634,-0.7034863
2011-06-01,-0.41843199999999997,-0.31695312
2011-06-02,-0.372264,-0.2868457
2011-06-03,-0.38576,-0.38840944
2011-06-04,-0.19962800000000003,-0.6616152
2011-06-05,-0.06749600000000001,-0.4286898
2011-06-06,-0.254932,-0.23808213
2011-06-07,-0.27021999999999996,-0.47708043
2011-06-08,-0.136976,-0.46480468
2011-06-09,-0.093644,-0.48507568
2011-06-10,-0.136712,-0.2894043
2011-06-11,-0.36574399999999996,-0.18099609
2011-06-12,-0.13997199999999999,-0.60851073
2011-06-13,-0.14949199999999999,-0.43610245
2011-06-14,-0.314828,-0.2022754
2011-06-15,-0.25516,-0.24151188
2011-06-16,-0.11407199999999999,-0.5544397
2011-06-17,-0.381236,-0.2948242
2011-06-18,-0.148192,-0.46261093
2011-06-19,-0.315848,-0.19018555
2011-06-20,-0.346132,-0.5105957
2011-06-21,-0.16535600000000003,-0.37667507
2011-06-22,-0.21456400000000003,-0.70204103
2011-06-23,-0.22162400000000002,-0.36450195
2011-06-24,-0.18809599999999999,-0.56706053
2011-06-25,-0.036840000000000005,-0.31395438
2011-06-26,-0.275152,-0.410625
2011-06-27,-0.063552,-0.50655276
2011-06-28,-0.20521599999999998,-0.38036865
2011-06-29,-0.21194,-0.31847167
2011-06-30,-0.28902,-0.6787504
2011-07-01,-0.109424,-0.55685794
2011-07-02,-0.185364,-0.17464043
2011-07-03,-0.10610800000000001,-0.8166992
2011-07-04,-0.091592,-0.6363416
2011-07-05,-0.35092,-0.27642578
2011-07-06,-0.14374,-0.47799858
2011-07-07,-0.224104,-0.36635742
2011-07-08,-0.27185200000000004,-0.44453126
2011-07-09,-0.21762,-0.49218446
2011-07-10,-0.17302399999999998,-0.7074083
2011-07-11,-0.23679199999999997,-0.22038086
2011-07-12,-0.316424,-0.2021875
2011-07-13,-0.16080000000000003,-0.628594
2011-07-14,-0.107952,-0.6722955
2011-07-15,-0.246684,-0.43868163
2011-07-16,-0.246292,-0.52920896
2011-07-17,-0.496776,-0.28282225
2011-07-18,-0.234044,-0.5788086
2011-07-19,-0.214508,-0.47979492
2011-07-20,-0.169112,-0.7357715
2011-07-21,-0.31546,-0.42838132
2011-07-22,-0.25392,-0.3428473
2011-07-23,-0.392548,-0.5478891
2011-07-24,-0.218004,-0.53411466
2011-07-25,-0.31262,-0.53234375
2011-07-26,-0.297792,-0.57146484
2011-07-27,-0.259212,-0.6406787
2011-07-28,-0.331256,-0.34501952
2011-07-29,-0.11090799999999999,-0.4014388
2011-07-30,-0.294284,-0.33018306
2011-07-31,-0.283548,-0.35330078
2011-08-01,-0.458576,-0.20036133
2011-08-02,-0.218672,-0.20626953
2011-08-03,-0.183784,-0.5137897
2011-08-04,-0.29266,-0.23366383
2011-08-05,-0.26411999999999997,-0.24126953
2011-08-06,-0.158696,-0.58058596
2011-08-07,-0.46840400000000004,-0.40860376
2011-08-08,-0.224744,-0.19060832
2011-08-09,-0.46592,-0.45541874
2011-08-10,-0.380804,-0.38149413
2011-08-11,-0.317384,-0.78342164
2011-08-12,-0.22622,-0.4719454
2011-08-13,-0.281364,-0.4984101
2011-08-14,-0.144764,-0.5566992
2011-08-15,-0.13933199999999998,-0.5188184
2011-08-16,-0.37807999999999997,-0.7160938
2011-08-17,-0.313172,-0.25366288
2011-08-18,-0.11697600000000001,-0.40912154
2011-08-19,-0.30038,-0.19154343
2011-08-20,-0.125032,-0.5670606
2011-08-21,-0.278616,-0.42191896
2011-08-22,-0.171636,-0.4546212
2011-08-23,-0.077924,-0.41469464
2011-08-24,-0.17686799999999997,-0.41335183
2011-08-25,-0.170292,-0.78491664
2011-08-26,-0.379052,-0.07563495
2011-08-27,-0.14370000000000002,-0.42841706
2011-08-28,-0.36278800000000005,-0.564043
2011-08-29,-0.252296,-0.3375089
2011-08-30,-0.285196,-0.20940563
2011-08-31,-0.336272,-0.5138281
2011-09-01,-0.06776399999999999,-0.52781254
2011-09-02,-0.188624,-0.46664062
2011-09-03,-0.25224799999999997,-0.576709
2011-09-04,-0.166296,-0.55572265
2011-09-05,-0.280196,-0.82554686
2011-09-06,-0.188436,-0.5085449
2011-09-07,-0.21961199999999997,-0.4237819
2011-09-08,-0.31742000000000004,-0.0086137345
2011-09-09,-0.34037999999999996,-0.34475335
2011-09-10,-0.233804,-0.4171875
2011-09-11,-0.34826799999999997,-0.5926758
2011-09-12,-0.274156,-0.553584
2011-09-13,-0.22559200000000001,-0.18414064
2011-09-14,-0.326584,-0.251612
2011-09-15,-0.189548,-0.31482422
2011-09-16,-0.13564400000000001,-0.5343642
2011-09-17,-0.36207999999999996,-0.5192383
2011-09-18,-0.21456,-0.573882
2011-09-19,-0.095136,-0.26943848
2011-09-20,-0.0252,-0.39404297
2011-09-21,-0.38849200000000006,-0.40680665
2011-09-22,-0.20739999999999997,-0.44168946
2011-09-23,-0.21882000000000001,-0.47011718
2011-09-24,-0.126804,-0.7227124
2011-09-25,-0.137832,-0.64767337
2011-09-26,-0.132284,-0.49789062
2011-09-27,-0.30485599999999996,-0.4910473
2011-09-28,-0.261556,-0.59897214
2011-09-29,0.0021040000000000034,-0.27813476
2011-09-30,-0.159476,-0.7101653
2011-10-01,-0.24264000000000002,-0.22605468
2011-10-02,-0.295396,-0.4213086
2011-10-03,-0.184368,-0.32555667
2011-10-04,-0.230164,-0.4975373
2011-10-05,-0.15113200000000002,-0.55640626
2011-10-06,-0.258416,-0.23929513
2011-10-07,-0.272684,-0.5727246
2011-10-08,-0.271696,-0.3519336
2011-10-09,-0.294572,-0.5691894
2011-10-10,-0.491104,-0.2923828
2011-10-11,-0.133716,-0.51030266
2011-10-12,-0.253396,-0.28276002
2011-10-13,-0.31926,-0.17314713
2011-10-14,-0.293732,-0.104414076
2011-10-15,-0.21362000000000003,-0.630987
2011-10-16,-0.347548,-0.4300293
2011-10-17,-0.2796,-0.59289014
2011-10-18,-0.2968,-0.19821289
2011-10-19,-0.162884,-0.6440961
2011-10-20,-0.02678000000000001,-0.45518553
2011-10-21,-0.18201599999999998,-0.60941774
2011-10-22,-0.187688,-0.39587098
2011-10-23,-0.26968,-0.4863201
2011-10-24,-0.2697,-0.6216166
2011-10-25,-0.154732,-0.30677077
2011-10-26,-0.134848,-0.5595313
2011-10-27,-0.23725200000000002,-0.3346582
2011-10-28,-0.22688,-0.40476218
2011-10-29,-0.410268,-0.46179688
2011-10-30,-0.32780000000000004,-0.3407068
2011-10-31,-0.040184,-0.5456897
2011-11-01,-0.08998,-0.4546753
2011-11-02,-0.180024,-0.545127
2011-11-03,-0.18628400000000003,-0.54117864
2011-11-04,-0.164188,-0.38458008
2011-11-05,-0.30266000000000004,-0.45841187
2011-11-06,-0.189736,-0.385597
2011-11-07,-0.334488,-0.30935365
2011-11-08,-0.38730800000000004,-0.61435544
2011-11-09,-0.259252,-0.28996798
2011-11-10,-0.25379999999999997,-0.67316407
2011-11-11,-0.30410400000000004,-0.4225586
2011-11-12,-0.20982800000000001,-0.1673368
2011-11-13,-0.39079200000000003,-0.3869922
2011-11-14,-0.26466,-0.5163672
2011-11-15,-0.178732,-0.46695313
2011-11-16,-0.13867200000000002,-0.28125888
2011-11-17,-0.31172,-0.5302441
2011-11-18,-0.09884399999999999,-0.6176629
2011-11-19,-0.31594,-0.26042378
2011-11-20,-0.20631999999999998,-0.2813379
2011-11-21,-0.353064,-0.31060058
2011-11-22,-0.162764,-0.5295996
2011-11-23,-0.375848,-0.4089804
2011-11-24,-0.247512,-0.3088706
2011-11-25,-0.205888,-0.23088592
2011-11-26,-0.382876,-0.4981836
2011-11-27,-0.33531599999999995,-0.32311523
2011-11-28,-0.14746800000000002,-0.53475106
2011-11-29,-0.205096,-0.5344824
2011-11-30,-0.159136,-0.4587677
2011-12-01,-0.283392,-0.44335625
2011-12-02,-0.253192,-0.10858673
2011-12-03,-0.152308,-0.45501953
2011-12-04,-0.152752,-0.2156056
2011-12-05,-0.315832,-0.17772456
2011-12-06,-0.22046400000000002,-0.411333
2011-12-07,-0.24128800000000003,-0.4240625
2011-12-08,-0.2781,-0.40904295
2011-12-09,-0.24180799999999997,-0.46923614
2011-12-10,-0.16224,-0.54055667
2011-12-11,-0.239544,-0.26564452
2011-12-12,-0.19362000000000001,-0.40381837
2011-12-13,-0.18314,-0.24727783
2011-12-14,-0.381428,-0.40831053
2011-12-15,-0.318852,-0.46731445
2011-12-16,-0.2597,-0.36985353
2011-12-17,-0.17719200000000002,-0.3123585
2011-12-18,-0.324016,-0.2896582
2011-12-19,-0.3231,-0.3666895
2011-12-20,-0.084,-0.6569385
2011-12-21,-0.163372,-0.33220214
2011-12-22,-0.344264,-0.18474609
2011-12-23,-0.328168,-0.31542602
2011-12-24,-0.251324,-0.34686035
2011-12-25,-0.029496,-0.6340935
2011-12-26,-0.301732,-0.07767578
2011-12-27,-0.26069600000000004,-0.27975586
2011-12-28,-0.25797200000000003,-0.18699096
2011-12-29,-0.11896000000000001,-0.28239244
2011-12-30,-0.24224800000000002,-0.22486328
2011-12-31,-0.25673999999999997,-0.31274563
2012-01-01,-0.189648,-0.2972754
2012-01-02,-0.306212,-0.059541006
2012-01-03,-0.11522,-0.14265096
2012-01-04,-0.166292,-0.5523047
2012-01-05,-0.320708,-0.2577051
2012-01-06,-0.372744,-0.35154298
2012-01-07,-0.278244,-0.5790625
2012-01-08,-0.1267,-0.2629061
2012-01-09,-0.111608,-0.65786064
2012-01-10,-0.220316,-0.5849672
2012-01-11,-0.52396,-0.15828519
2012-01-12,-0.205676,-0.6887207
2012-01-13,-0.33397600000000005,-0.46618477
2012-01-14,-0.16404800000000003,-0.27752984
2012-01-15,-0.279416,-0.22310577
2012-01-16,-0.31836400000000004,-0.38744453
