Date,adjclose,close,high,low,open,volume,adjclose_15,true_adjclose_15,buy_profit,sell_profit
1997-07-29,0.12395799905061722,0.12395799905061722,0.125,0.1166670024394989,0.11822900176048279,96288000,-0.3454782962799072,0.10833299905061722,0.0,0.015625
1997-08-06,0.11249999701976776,0.11249999701976776,0.11562500149011612,0.109375,0.11041700094938278,24864000,-0.36690837144851685,0.11588499695062637,0.0,-0.003384999930858612
1997-08-21,0.10572899878025055,0.10572899878025055,0.10859400033950806,0.10364600270986557,0.10677099972963333,12480000,-0.4230095148086548,0.18437500298023224,0.0,-0.07864600419998169
1997-09-03,0.1166670024394989,0.1166670024394989,0.12083300203084946,0.11562500149011612,0.1171879991889,39288000,-0.4145788252353668,0.21875,0.0,-0.1020829975605011
1997-09-05,0.125,0.125,0.1333329975605011,0.12291699647903442,0.12916700541973114,38160000,-0.29770326614379883,0.20833300054073334,0.0,-0.08333300054073334
1997-09-10,0.1651040017604828,0.1651040017604828,0.16640600562095642,0.15625,0.16562500596046448,77328000,-0.11542324721813202,0.20104199647903442,0.0,-0.035937994718551636
1997-09-15,0.1546880006790161,0.1546880006790161,0.18385399878025055,0.15260399878025055,0.18333299458026886,111672000,-0.4176006019115448,0.20624999701976776,0.0,-0.05156199634075165
1997-09-16,0.16770799458026886,0.16770799458026886,0.17708300054073334,0.15599000453948975,0.15625,128640000,-0.304330974817276,0.20286500453948975,0.0,-0.035157009959220886
1997-09-17,0.1703130006790161,0.1703130006790161,0.17499999701976776,0.16666699945926666,0.17291699349880219,52152000,-0.20431315898895264,0.2002599984407425,0.0,-0.02994699776172638
1997-09-22,0.22499999403953552,0.22499999403953552,0.2338539958000183,0.19739599525928497,0.20000000298023224,338760000,-0.14278148114681244,0.20000000298023224,0.0,0.024999991059303284
1997-09-29,0.20208300650119781,0.20208300650119781,0.20937499403953552,0.19791699945926666,0.20729200541973114,47424000,-0.37254443764686584,0.19114600121974945,0.0,0.010937005281448364
1997-10-06,0.20624999701976776,0.20624999701976776,0.20624999701976776,0.19713500142097473,0.20000000298023224,40560000,-0.3743979036808014,0.21354199945926666,0.0,-0.007292002439498901
1997-10-17,0.18125000596046448,0.18125000596046448,0.18281300365924835,0.17604200541973114,0.1807290017604828,50688000,-0.25531911849975586,0.22395800054073334,0.0,-0.04270799458026886
1997-10-21,0.22135399281978607,0.22135399281978607,0.22187499701976776,0.19270800054073334,0.19791699945926666,241920000,-0.2686394155025482,0.19739599525928497,0.0,0.0239579975605011
1997-11-05,0.24375000596046448,0.24375000596046448,0.25598999857902527,0.24375000596046448,0.24895800650119781,61872000,-0.3213726282119751,0.21302099525928497,0.0,0.030729010701179504
1997-11-17,0.21875,0.21875,0.2270829975605011,0.2109380066394806,0.2114579975605011,147888000,-0.3287431597709656,0.234375,0.0,-0.015625
1997-12-02,0.21171900629997253,0.21171900629997253,0.21510399878025055,0.20885400474071503,0.21302099525928497,25248000,-0.26378583908081055,0.23125000298023224,0.0,-0.019530996680259705
1997-12-03,0.2182289958000183,0.2182289958000183,0.21875,0.20937499403953552,0.2098959982395172,25800000,-0.30588874220848083,0.23020799458026886,0.0,-0.01197899878025055
1997-12-12,0.2270829975605011,0.2270829975605011,0.24010400474071503,0.22031299769878387,0.23229199647903442,53448000,-0.13280025124549866,0.24192699790000916,0.0,-0.014844000339508057
1997-12-16,0.22291700541973114,0.22291700541973114,0.23229199647903442,0.22291700541973114,0.23229199647903442,33744000,-0.37135088443756104,0.23072899878025055,0.0,-0.007811993360519409
1998-01-08,0.23072899878025055,0.23072899878025055,0.23515599966049194,0.2265630066394806,0.2348960041999817,120312000,-0.33610647916793823,0.24583299458026886,0.0,-0.01510399580001831
1998-01-21,0.25364598631858826,0.25364598631858826,0.2583329975605011,0.24375000596046448,0.24687500298023224,174768000,-0.2872208058834076,0.2645829916000366,0.0,-0.010937005281448364
1998-01-27,0.23749999701976776,0.23749999701976776,0.2432290017604828,0.23333300650119781,0.24088500440120697,82080000,-0.3997764587402344,0.25364598631858826,0.0,-0.016145989298820496
1998-01-30,0.24583299458026886,0.24583299458026886,0.25312501192092896,0.24427099525928497,0.25,74448000,-0.2157692164182663,0.27031299471855164,0.0,-0.024480000138282776
1998-02-18,0.25364598631858826,0.25364598631858826,0.2572920024394989,0.25260400772094727,0.2572920024394989,59424000,-0.28180110454559326,0.3317709863185883,0.0,-0.07812500000000006
1998-02-23,0.27031299471855164,0.27031299471855164,0.27083298563957214,0.26041701436042786,0.2645829916000366,79560000,-0.25805962085723877,0.32916700839996343,0.0,-0.0588540136814118
1998-02-26,0.3031249940395355,0.3031249940395355,0.3041670024394989,0.2718749940395355,0.27317699790000916,307464000,-0.17933844029903412,0.3499999940395355,0.0,-0.046875
1998-02-27,0.3208329975605011,0.3208329975605011,0.33177098631858826,0.299219012260437,0.30104199051856995,494136000,-0.0625818744301796,0.3499999940395355,0.0,-0.029166996479034424
1998-03-02,0.31770798563957214,0.31770798563957214,0.3218750059604645,0.3125,0.31614598631858826,219144000,0.32921379804611206,0.34921899437904363,0.03151100873947149,0.0
1998-03-04,0.3059900104999542,0.3059900104999542,0.30937498807907104,0.29166701436042786,0.30000001192092896,146280000,-0.5265935659408569,0.34036499261856085,0.0,-0.03437498211860662
1998-03-16,0.3291670083999634,0.3291670083999634,0.3364579975605011,0.3291670083999634,0.3315100073814392,66240000,-0.21788950264453888,0.3692710101604462,0.0,-0.040104001760482844
1998-03-19,0.3499999940395355,0.3499999940395355,0.36458298563957214,0.34895798563957214,0.35572901368141174,242304000,0.14186382293701172,0.3968749940395356,0.0,-0.046875000000000056
1998-03-20,0.3499999940395355,0.3499999940395355,0.35364601016044617,0.34635400772094727,0.3499999940395355,128256000,0.04356243088841438,0.39296901226043707,0.0,-0.042969018220901545
1998-03-25,0.3403649926185608,0.3403649926185608,0.3572919964790344,0.3375000059604645,0.35416701436042786,225792000,-0.2070067822933197,0.41041699051856995,0.0,-0.07005199790000916
1998-03-26,0.3447920083999634,0.3447920083999634,0.34895798563957214,0.33125001192092896,0.34062498807907104,157560000,0.11677372455596924,0.39531299471855164,0.0,-0.05052098631858826
1998-03-30,0.3578130006790161,0.3578130006790161,0.36458298563957214,0.35468798875808716,0.3578130006790161,110016000,-0.19981655478477478,0.3877600133419037,0.0,-0.029947012662887573
1998-04-15,0.40052101016044617,0.40052101016044617,0.41666701436042786,0.39375001192092896,0.4083330035209656,223848000,0.00988299772143364,0.37656301259994507,0.0,0.0239579975605011
1998-04-16,0.41041699051856995,0.41041699051856995,0.41380199790000916,0.388280987739563,0.40052101016044617,324888000,-0.182526096701622,0.37916699051856995,0.0,0.03125
1998-04-23,0.3375000059604645,0.3375000059604645,0.36250001192092896,0.3354170024394989,0.36250001192092896,245064000,-0.08759263902902603,0.3815099895000458,0.0,-0.0440099835395813
1998-04-24,0.35364601016044617,0.35364601016044617,0.3656249940395355,0.33958300948143005,0.3416669964790344,335712000,-0.02007150463759899,0.37343800067901617,0.0,-0.019791990518570002
1998-05-05,0.3904950022697449,0.3904950022697449,0.3979170024394989,0.38802099227905273,0.3916670083999634,119976000,-0.1924099624156952,0.3609380125999451,0.0,0.02955698966979975
1998-05-06,0.37656301259994507,0.37656301259994507,0.3916670083999634,0.3755210041999817,0.3916670083999634,148776000,-0.012675732374191284,0.35807299613952637,0.0,0.0184900164604187
1998-05-07,0.37916699051856995,0.37916699051856995,0.38749998807907104,0.3677079975605011,0.37916699051856995,277752000,-0.1448332518339157,0.3671880066394806,0.0,0.011978983879089355
1998-05-15,0.3734380006790161,0.3734380006790161,0.38541701436042786,0.3729169964790344,0.3828130066394806,92568000,-0.2118675857782364,0.3854170143604279,0.0,-0.011979013681411799
1998-05-29,0.3671880066394806,0.3671880066394806,0.37083300948143005,0.35624998807907104,0.3578130006790161,172824000,-0.1746254861354828,0.6317710280418396,0.0,-0.264583021402359
1998-06-05,0.3687500059604645,0.3687500059604645,0.36979201436042786,0.359375,0.36458298563957214,68544000,-0.2202477753162384,0.7854170203208923,0.0,-0.41666701436042786
1998-06-08,0.38541701436042786,0.38541701436042786,0.38593798875808716,0.36250001192092896,0.36510398983955383,109260000,-0.2479521781206131,0.8229169845581055,0.0,-0.4374999701976776
1998-07-08,0.8927080035209656,0.8927080035209656,0.9916669726371765,0.8531249761581421,0.9322919845581055,1166232000,1.4099448919296265,0.8984379768371582,0.005729973316192627,0.0
1998-07-09,0.8791670203208923,0.8791670203208923,0.9708330035209656,0.875,0.921875,589860000,0.8274350166320801,0.9479169845581054,0.0,-0.06874996423721302
1998-07-24,1.0354169607162476,1.0354169607162476,1.0958329439163208,0.9750000238418579,1.0770829916000366,579480000,0.31732502579689026,1.0229170322418213,0.0,0.01249992847442627
1998-08-13,1.0625,1.0625,1.125,1.0583330392837524,1.0885419845581055,492588000,0.7077035903930664,0.715624988079071,0.0,0.34687501192092896
1998-09-17,0.6416670083999634,0.6416670083999634,0.6958330273628235,0.637499988079071,0.6703130006790161,849156000,0.44302070140838623,0.7182289958000183,0.0,-0.07656198740005493
1998-09-24,0.8510419726371765,0.8510419726371765,0.9739580154418945,0.8458330035209656,0.8927080035209656,1022484000,0.7315316200256348,0.8088539838790894,0.0,0.04218798875808716
1998-10-09,0.7598959803581238,0.7598959803581238,0.765625,0.6979169845581055,0.7520830035209656,414540000,0.37518584728240967,1.0536459684371948,0.0,-0.29374998807907104
1998-10-12,0.7765629887580872,0.7765629887580872,0.8416669964790344,0.7749999761581421,0.809374988079071,436344000,0.044723544269800186,1.0916670560836792,0.0,-0.31510406732559204
1998-10-14,0.7791669964790344,0.7791669964790344,0.8135420083999634,0.7479169964790344,0.7588539719581604,311808000,0.007759101688861847,1.0817710161209106,0.0,-0.3026040196418762
1998-10-15,0.8088539838790894,0.8088539838790894,0.815625011920929,0.7708330154418945,0.7854170203208923,339420000,0.25717800855636597,1.0708329677581787,0.0,-0.26197898387908936
1998-10-20,0.8895829916000366,0.8895829916000366,0.9375,0.8885419964790344,0.90625,383352000,0.4948813021183014,1.0979169607162476,0.0,-0.20833396911621094
1998-10-21,0.9166669845581055,0.9166669845581055,0.918749988079071,0.8802080154418945,0.9119790196418762,252360000,0.5174724459648132,1.0552079677581787,0.0,-0.13854098320007324
1998-10-23,0.9677079916000366,0.9677079916000366,0.9859380125999451,0.9510419964790344,0.9541670083999634,272496000,0.9220619797706604,1.0645829439163208,0.0,-0.09687495231628418
1998-10-30,1.0536459684371948,1.0536459684371948,1.0817710161209106,1.0385420322418213,1.0552079677581787,423648000,1.123626470565796,1.5052080154418945,0.4515620470046997,0.0
1998-11-03,1.0505210161209106,1.0505210161209106,1.108854055404663,1.0479170083999634,1.0927079916000366,367764000,0.8294255137443542,1.787500023841858,0.0,-0.7369790077209473
1998-11-10,1.0979169607162476,1.0979169607162476,1.1666669845581055,1.0677080154418945,1.068750023841858,687516000,0.927593469619751,1.662500023841858,0.0,-0.5645830631256104
1998-11-12,1.0916670560836792,1.0916670560836792,1.1072920560836792,1.0416669845581055,1.0458329916000366,239496000,0.328647643327713,1.5708329677581787,0.0,-0.4791659116744995
1998-11-13,1.0645829439163208,1.0645829439163208,1.1124999523162842,1.0476560592651367,1.0994789600372314,178812000,0.22128453850746155,1.5916670560836792,0.0,-0.5270841121673584
1998-11-19,1.2770830392837524,1.2770830392837524,1.462499976158142,1.274999976158142,1.4249999523162842,777912000,2.17322039604187,1.8583329916000366,0.5812499523162842,0.0
1998-11-24,1.787500023841858,1.787500023841858,1.9427080154418945,1.7083330154418945,1.8666670322418213,1633512000,1.574242115020752,2.4083330631256104,0.0,-0.6208330392837524
1998-11-25,1.7526040077209473,1.7526040077209473,1.8624999523162842,1.7083330154418945,1.8041670322418213,550452000,2.0530526638031006,2.3062500953674316,0.5536460876464844,0.0
1998-12-02,1.662500023841858,1.662500023841858,1.7291669845581055,1.6463539600372314,1.7244789600372314,592980000,2.625065803527832,2.7083330154418945,1.0458329916000366,0.0
1998-12-08,1.7005209922790527,1.7005209922790527,1.7156250476837158,1.5708329677581787,1.5802079439163208,510996000,0.6417474150657654,2.6770830154418945,0.0,-0.9765620231628418
1998-12-10,1.7760419845581055,1.7760419845581055,1.8666670322418213,1.7468750476837158,1.8135420083999634,607236000,2.1471712589263916,2.957813024520874,1.1817710399627686,0.0
1998-12-11,1.8583329916000366,1.8583329916000366,1.8666670322418213,1.75,1.750520944595337,509352000,2.0250632762908936,3.112499952316284,1.2541669607162476,0.0
1999-01-05,3.112499952316284,3.112499952316284,3.2437500953674316,2.6624999046325684,2.739063024520874,1257464000,2.602121114730835,3.140625,0.0,-0.02812504768371582
1999-01-22,3.075000047683716,3.075000047683716,3.1468749046325684,2.46875,2.487499952316284,875316000,3.488903522491455,2.612499952316284,-0.46250009536743164,0.0
1999-01-25,2.809375047683716,2.809375047683716,3.0843749046325684,2.75,3.0374999046325684,546476000,3.749598264694214,2.465625047683716,-0.34375,0.0
1999-01-29,2.92343807220459,2.92343807220459,3.0406250953674316,2.875,3.0406250953674316,327920000,2.0964465141296387,2.6624999046325684,0.0,0.2609381675720215
1999-02-08,2.7281250953674316,2.7281250953674316,2.878124952316284,2.643749952316284,2.859375,251964000,1.7974098920822144,3.03281307220459,0.0,-0.3046879768371582
1999-02-12,2.612499952316284,2.612499952316284,2.746875047683716,2.590625047683716,2.700000047683716,155308000,2.3070077896118164,3.054687976837158,0.0,-0.442188024520874
1999-03-11,3.371875047683716,3.371875047683716,3.5687499046325684,3.2750000953674316,3.4937500953674316,325044000,2.748208522796631,4.275000095367432,0.0,-0.9031250476837158
1999-03-17,3.2750000953674316,3.2750000953674316,3.3375000953674316,3.206249952316284,3.28281307220459,157348000,2.5324184894561768,4.474999904632568,0.0,-1.1999998092651367
1999-03-18,3.460937976837158,3.460937976837158,3.5,3.309375047683716,3.3218750953674316,246004000,3.084357261657715,4.571875095367432,0.0,-1.1109371185302734
1999-03-19,3.37656307220459,3.37656307220459,3.5765628814697266,3.375,3.546875,214504000,3.222468137741089,4.61093807220459,0.0,-1.234375
1999-04-08,4.474999904632568,4.474999904632568,4.603125095367432,4.150000095367432,4.3703131675720215,229756000,3.7635278701782227,4.206250190734863,0.0,0.2687497138977051
1999-04-16,4.75,4.75,4.787499904632568,4.51718807220459,4.596875190734863,633204000,4.9011101722717285,3.409374952316284,-1.3406250476837158,0.0
1999-04-20,4.300000190734863,4.300000190734863,4.357812881469727,3.8375000953674316,3.9328129291534424,400100000,3.923112154006958,3.7093749046325684,0.0,0.5906252861022949
1999-04-26,5.179687976837158,5.179687976837158,5.396874904632568,5.099999904632568,5.224999904632568,279700000,5.163809776306152,3.440624952316284,0.0,1.739063024520874
1999-05-14,3.309375047683716,3.309375047683716,3.3687500953674316,3.2453129291534424,3.328125,225336000,2.637322425842285,2.934375047683716,0.0,0.375
1999-05-18,3.315624952316284,3.315624952316284,3.4375,3.273437976837158,3.410938024520874,248156000,3.313882350921631,2.8499999046325684,0.0,0.4656250476837158
1999-05-19,3.489063024520874,3.489063024520874,3.4906249046325684,3.3375000953674316,3.348438024520874,252384000,2.9569921493530273,2.898437976837158,0.0,0.5906250476837158
1999-05-21,3.2140629291534424,3.2140629291534424,3.299999952316284,3.143749952316284,3.268749952316284,160112000,2.258324146270752,2.299999952316284,0.0,0.9140629768371582
1999-05-26,3.023437976837158,3.023437976837158,3.046875,2.612499952316284,2.82968807220459,423172000,2.7185280323028564,2.8234379291534424,0.0,0.20000004768371582
1999-05-27,2.864063024520874,2.864063024520874,3.0140628814697266,2.8499999046325684,2.9906249046325684,271468000,2.7424678802490234,2.78281307220459,0.0,0.08124995231628418
1999-06-02,2.8031249046325684,2.8031249046325684,2.875,2.4281249046325684,2.6187500953674316,738128000,2.0072643756866455,2.9437499046325684,0.0,-0.140625
1999-06-04,2.710937976837158,2.710937976837158,2.75,2.5406250953674316,2.640625,389836000,2.450935125350952,2.754688024520874,0.0,-0.04375004768371582
1999-06-08,2.789062976837158,2.789062976837158,3.034374952316284,2.7593750953674316,3.0,276888000,1.9648226499557495,2.9015629291534424,0.0,-0.11249995231628418
1999-06-16,2.7921879291534424,2.7921879291534424,2.825000047683716,2.5250000953674316,2.53281307220459,434144000,2.7275030612945557,3.1343750953674316,0.0,-0.34218716621398926
1999-06-22,2.9375,2.9375,3.237499952316284,2.9124999046325684,3.07968807220459,334588000,2.4104621410369873,3.375,0.0,-0.4375
1999-06-30,3.128124952316284,3.128124952316284,3.231250047683716,2.875,2.9124999046325684,338124000,3.0355329513549805,2.6703128814697266,0.0,0.4578120708465576
1999-07-15,3.489063024520874,3.489063024520874,3.5374999046325684,3.3343749046325684,3.375,455260000,3.3476626873016357,2.4312500953674316,0.0,1.0578129291534424
1999-07-28,2.643749952316284,2.643749952316284,2.653125047683716,2.4906249046325684,2.5496089458465576,515672000,1.4218517541885376,2.828125,0.0,-0.18437504768371582
1999-08-02,2.3499999046325684,2.3499999046325684,2.5531249046325684,2.348438024520874,2.4593749046325684,339356000,1.7442295551300049,2.9593749046325684,0.0,-0.609375
1999-08-05,2.4312500953674316,2.4312500953674316,2.450000047683716,2.049999952316284,2.18906307220459,750340000,1.9690163135528564,3.2140629291534424,0.0,-0.7828128337860107
1999-08-10,2.2750000953674316,2.2750000953674316,2.304687976837158,2.049999952316284,2.1343750953674316,463900000,1.161914348602295,3.109375,0.0,-0.8343749046325684
1999-08-11,2.273437976837158,2.273437976837158,2.3812499046325684,2.129688024520874,2.309375047683716,513100000,1.7771517038345337,2.976562976837158,0.0,-0.703125
1999-08-12,2.293750047683716,2.293750047683716,2.393749952316284,2.234375,2.2750000953674316,262816000,2.2055585384368896,3.003124952316284,0.0,-0.7093749046325684
1999-08-23,2.9593749046325684,2.9593749046325684,3.012500047683716,2.893749952316284,2.898437976837158,384120000,2.2626729011535645,3.299999952316284,0.0,-0.3406250476837158
1999-08-30,2.981250047683716,2.981250047683716,3.25,2.9468750953674316,3.18906307220459,369888000,2.0007846355438232,3.112499952316284,0.0,-0.13124990463256836
1999-08-31,3.109375,3.109375,3.117187976837158,2.804687976837158,2.9593749046325684,655848000,2.2735087871551514,3.299999952316284,0.0,-0.19062495231628418
1999-09-03,3.121875047683716,3.121875047683716,3.200000047683716,3.03125,3.1812500953674316,328718000,2.6954824924468994,3.128124952316284,0.0,-0.006249904632568359
1999-09-10,3.325000047683716,3.325000047683716,3.4000000953674316,3.2437500953674316,3.296875,248418000,3.045056104660034,3.862499952316284,0.0,-0.5374999046325684
1999-10-01,3.862499952316284,3.862499952316284,3.9625000953674316,3.832813024520874,3.8499999046325684,208606000,2.737513303756714,3.9312500953674316,0.0,-0.06875014305114746
1999-10-04,3.8531250953674316,3.8531250953674316,3.987499952316284,3.7874999046325684,3.971874952316284,195148000,1.7733871936798096,4.137499809265137,0.0,-0.2843747138977051
1999-10-05,3.921875,3.921875,3.987499952316284,3.737499952316284,3.856250047683716,328402000,2.608680248260498,4.0625,0.0,-0.140625
1999-10-13,3.996875047683716,3.996875047683716,4.25,3.9781250953674316,4.125,231236000,3.431208610534668,3.2906250953674316,0.0,0.7062499523162842
1999-10-15,3.753124952316284,3.753124952316284,3.8531250953674316,3.6968750953674316,3.793750047683716,243738000,3.3943774700164795,3.246875047683716,0.0,0.5062499046325684
1999-10-20,4.025000095367432,4.025000095367432,4.03125,3.817188024520874,3.9156250953674316,154710000,3.694892644882202,3.5999999046325684,0.0,0.4250001907348633
1999-11-17,3.825000047683716,3.825000047683716,4.0,3.7718749046325684,3.8968749046325684,133148000,3.415703058242798,5.181250095367432,0.0,-1.3562500476837158
1999-11-18,3.8968749046325684,3.8968749046325684,3.909374952316284,3.762500047683716,3.8375000953674316,116208000,2.9973785877227783,5.334374904632568,0.0,-1.4375
